packet_id,packet_duration,second_frame,src_ip,dest_ip,protocol,length,info,target
PI_428615,0.0059999999999718,SF_613062,fe80::212:7445:45:4545,fe80::212:7441:41:4141,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_228232,0.0010000000000047,SF_145310,fe80::212:7403:3:303,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_668786,0.2309999999999945,SF_451487,fe80::212:7422:22:2222,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_467968,0.1280000000000427,SF_622389,fe80::212:7458:58:5858,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_526188,0.0010000000000331,SF_927909,fe80::212:7420:20:2020,fe80::212:741f:1f:1f1f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_673466,0.3979999999999108,SF_653560,fe80::212:7441:41:4141,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_297173,0.0019999999999527,SF_476783,fe80::212:743b:3b:3b3b,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_737509,0.4390000000000782,SF_349222,2002:db8::212:743c:3c:3c3c,2002:db8::ff:fe00:1,UDP,77,Source port: ultraseek-http  Destination port: rrac,1
PI_427025,0.0,SF_538133,,,IEEE 802.15.4,5,Ack,1
PI_388213,0.004000000000019,SF_915982,fe80::212:7431:31:3131,fe80::212:7446:46:4646,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_730212,0.0049999999998817,SF_724351,fe80::212:7431:31:3131,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_618467,0.0369999999999777,SF_581633,fe80::212:7451:51:5151,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_369045,0.3269999999999982,SF_218251,fe80::212:7431:31:3131,fe80::212:7444:44:4444,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_551442,0.0049999999999954,SF_211364,fe80::212:7439:39:3939,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_429638,0.0,SF_412878,fe80::212:7434:34:3434,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_232848,0.0090000000000145,SF_148762,fe80::212:7415:15:1515,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_323536,0.0009999999999763,SF_585951,fe80::212:7414:14:1414,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_280882,0.0049999999999954,SF_569092,fe80::212:7415:15:1515,fe80::212:7414:14:1414,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_500717,0.0080000000000381,SF_758166,2002:db8::212:7455:55:5555,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_854471,0.0049999999999954,SF_504042,fe80::212:740b:b:b0b,fe80::212:7405:5:505,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_123247,0.0,SF_829245,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_856983,0.0009999999999763,SF_768942,fe80::212:7415:15:1515,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_728021,0.0090000000000145,SF_573468,fe80::212:741d:1d:1d1d,fe80::212:7438:38:3838,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_183100,0.0070000000000618,SF_391288,2002:db8::212:7428:28:2828,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_319707,0.0049999999999954,SF_106798,2002:db8::212:741e:1e:1e1e,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_303811,0.0069999999998344,SF_310087,fe80::212:7449:49:4949,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_427222,0.0049999999999954,SF_772305,fe80::212:7433:33:3333,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_544846,0.0080000000000381,SF_230293,2002:db8::212:7450:50:5050,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_166126,0.0060000000000854,SF_748423,fe80::212:744c:4c:4c4c,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_368159,0.7809999999999491,SF_837770,fe80::212:743e:3e:3e3e,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_545376,0.002999999999929,SF_375538,fe80::212:742a:2a:2a2a,fe80::212:743f:3f:3f3f,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_547875,0.0010000000000047,SF_140058,fe80::212:7434:34:3434,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_645611,0.0009999999999763,SF_842462,fe80::212:741c:1c:1c1c,fe80::212:7432:32:3232,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_576728,0.0069999999998344,SF_658031,2002:db8::212:7442:42:4242,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_670993,0.0010000000000047,SF_184269,fe80::212:7408:8:808,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_286110,0.0070000000000618,SF_330205,fe80::212:740c:c:c0c,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_483152,0.0020000000000095,SF_843194,fe80::212:7427:27:2727,fe80::212:7410:10:1010,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_464543,0.0010000000000047,SF_312823,fe80::212:7454:54:5454,fe80::212:7458:58:5858,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_549110,0.0039999999999054,SF_151150,fe80::212:741b:1b:1b1b,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_470416,0.002999999999929,SF_430453,fe80::212:7430:30:3030,fe80::212:742f:2f:2f2f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_100559,0.0009999999999763,SF_787246,fe80::212:743a:3a:3a3a,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_467508,0.0009999999999763,SF_681481,fe80::212:7444:44:4444,ff02::1a,ICMPv6,64,RPL Control (DODAG Information Solicitation),0
PI_990001,0.0060000000000854,SF_595379,2002:db8::212:7403:3:303,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_393925,0.0039999999999054,SF_140857,2002:db8::212:743b:3b:3b3b,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_380444,0.0069999999998344,SF_758166,fe80::212:7433:33:3333,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_911441,0.0410000000001673,SF_493576,fe80::212:7424:24:2424,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_529767,0.0069999999998344,SF_849440,fe80::212:7426:26:2626,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_515231,0.0010000000000331,SF_797247,fe80::212:740e:e:e0e,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_722323,0.004000000000019,SF_320581,fe80::212:7420:20:2020,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_296501,0.0010000000000331,SF_844402,fe80::212:7406:6:606,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_195619,0.0079999999998108,SF_466014,fe80::212:7452:52:5252,fe80::212:741b:1b:1b1b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_733018,0.0020000000000663,SF_450161,fe80::212:7407:7:707,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_120056,0.0,SF_174300,,,IEEE 802.15.4,5,Ack,1
PI_172255,0.0010000000000331,SF_865064,fe80::212:7437:37:3737,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_670986,0.0060000000000854,SF_248616,fe80::212:741e:1e:1e1e,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_872791,0.002999999999929,SF_888297,fe80::212:7425:25:2525,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_856254,0.0010000000000047,SF_869806,fe80::212:742f:2f:2f2f,fe80::212:742e:2e:2e2e,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_535684,0.0,SF_354164,fe80::212:7444:44:4444,fe80::212:7402:2:202,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_575197,0.0070000000000618,SF_637275,fe80::212:7418:18:1818,fe80::212:7455:55:5555,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_307226,0.0009999999999763,SF_142262,fe80::212:7412:12:1212,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_996650,0.0010000000000331,SF_847812,fe80::212:744f:4f:4f4f,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_787250,0.0009999999999763,SF_969891,fe80::212:742e:2e:2e2e,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_448848,0.0009999999999763,SF_985030,fe80::212:742a:2a:2a2a,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_582333,0.0090000000000145,SF_531042,fe80::212:744d:4d:4d4d,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_764929,0.0009999999999763,SF_650822,fe80::212:7430:30:3030,fe80::212:7407:7:707,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_430929,0.0009999999999763,SF_180570,fe80::212:7442:42:4242,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_126296,0.0090000000000145,SF_887313,fe80::212:7412:12:1212,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_660151,0.0029999999999859,SF_842462,fe80::212:7402:2:202,fe80::212:7413:13:1313,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_472370,0.0010000000000047,SF_983881,fe80::212:7427:27:2727,fe80::212:740f:f:f0f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_309605,0.0079999999998108,SF_307932,fe80::212:743c:3c:3c3c,fe80::212:741f:1f:1f1f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_143016,0.0060000000000854,SF_797996,fe80::212:7416:16:1616,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_718071,0.0019999999999527,SF_982479,fe80::212:742e:2e:2e2e,fe80::212:7430:30:3030,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_101515,0.0060000000000854,SF_967307,fe80::212:741d:1d:1d1d,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_910068,0.0090000000000145,SF_754563,fe80::212:744d:4d:4d4d,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_308785,0.0069999999998344,SF_959434,fe80::212:742b:2b:2b2b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_378169,0.6700000000000728,SF_815923,fe80::212:742d:2d:2d2d,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_798787,0.004000000000019,SF_200050,fe80::212:7416:16:1616,fe80::212:741f:1f:1f1f,ICMPv6,102,RPL Control (DODAG Information Object),1
PI_977701,0.0090000000000145,SF_621471,fe80::212:7442:42:4242,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_438592,0.0010000000000331,SF_427759,fe80::212:7454:54:5454,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_197406,0.0039999999999054,SF_530909,fe80::212:743e:3e:3e3e,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_439749,0.0079999999998108,SF_359517,fe80::212:7405:5:505,fe80::212:7410:10:1010,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_814016,0.0010000000000047,SF_217926,fe80::212:7417:17:1717,fe80::212:740f:f:f0f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_909721,0.73700000000008,SF_928008,fe80::212:7447:47:4747,fe80::212:741b:1b:1b1b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_154362,0.0850000000000079,SF_766273,fe80::212:7429:29:2929,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_245342,0.002999999999929,SF_681556,fe80::212:7433:33:3333,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_962041,0.0070000000000618,SF_683053,fe80::212:7423:23:2323,fe80::212:7416:16:1616,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_405063,0.0030000000000001,SF_913758,fe80::212:7432:32:3232,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_477157,0.6839999999999691,SF_111320,fe80::212:741f:1f:1f1f,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_479270,0.0030000000000427,SF_106220,fe80::212:7408:8:808,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_161629,0.0,SF_907174,fe80::212:7443:43:4343,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_243635,0.0019999999999527,SF_243274,fe80::212:7415:15:1515,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_113140,0.0199999999999818,SF_153520,fe80::212:7446:46:4646,fe80::212:7402:2:202,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_149847,0.0020000000000095,SF_755949,fe80::212:7424:24:2424,fe80::212:7412:12:1212,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_678483,0.0059999999999718,SF_815798,fe80::212:7415:15:1515,fe80::212:7431:31:3131,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_327135,0.0020000000000663,SF_888297,fe80::212:743e:3e:3e3e,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_606805,0.002999999999929,SF_735318,fe80::212:7424:24:2424,fe80::212:7438:38:3838,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_297780,0.0010000000000047,SF_804345,fe80::212:742f:2f:2f2f,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_599479,0.0080000000000381,SF_514380,fe80::212:7423:23:2323,fe80::212:7403:3:303,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_640302,0.0009999999999763,SF_981979,fe80::212:742a:2a:2a2a,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_445578,0.3559999999999945,SF_117015,2002:db8::212:743b:3b:3b3b,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_741760,0.0019999999999527,SF_469531,fe80::212:741e:1e:1e1e,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_334627,0.0,SF_800149,fe80::212:7436:36:3636,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_331979,0.0090000000000145,SF_660064,fe80::212:7405:5:505,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_500511,0.0020000000000095,SF_971985,fe80::212:7440:40:4040,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_896643,0.0030000000000427,SF_543092,fe80::212:7430:30:3030,fe80::212:742f:2f:2f2f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_663044,0.0010000000000047,SF_390461,fe80::212:7434:34:3434,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_909657,0.0070000000000618,SF_508840,fe80::212:7429:29:2929,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_165867,0.1859999999999786,SF_948667,fe80::212:7405:5:505,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_290545,0.0010000000000047,SF_204820,fe80::212:7458:58:5858,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_646792,0.0049999999998817,SF_674162,fe80::212:742b:2b:2b2b,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_556123,0.0090000000000145,SF_244848,fe80::212:7432:32:3232,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_300753,0.3780000000000427,SF_324215,2002:db8::212:742f:2f:2f2f,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_583843,0.0080000000000381,SF_537239,fe80::212:7459:59:5959,fe80::212:7456:56:5656,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_101379,0.0050000000001091,SF_911015,fe80::212:7414:14:1414,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_496608,0.0070000000000618,SF_849440,fe80::212:7418:18:1818,fe80::212:7455:55:5555,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_673399,0.0009999999999763,SF_824576,fe80::212:7450:50:5050,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_538480,0.0059999999998581,SF_839435,2002:db8::212:7413:13:1313,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_997691,0.2070000000000504,SF_743606,fe80::212:742a:2a:2a2a,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_554598,0.4069999999999254,SF_685639,2002:db8::212:7445:45:4545,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_821001,0.0010000000000047,SF_837679,fe80::212:742e:2e:2e2e,fe80::212:7429:29:2929,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_857262,0.6230000000000473,SF_377961,fe80::212:7407:7:707,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_543226,0.0099999999999909,SF_480445,fe80::212:7420:20:2020,fe80::212:7431:31:3131,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_878513,0.0009999999999763,SF_998114,fe80::212:740e:e:e0e,fe80::212:743c:3c:3c3c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_985486,0.0080000000000381,SF_459553,fe80::212:7405:5:505,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_295961,0.0080000000000381,SF_406658,fe80::212:7423:23:2323,fe80::212:7403:3:303,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_834784,0.0070000000000618,SF_157965,fe80::212:741a:1a:1a1a,fe80::212:7450:50:5050,ICMPv6,102,RPL Control (DODAG Information Object),0
PI_974024,0.0079999999998108,SF_440387,fe80::212:744d:4d:4d4d,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_408838,0.0010000000000047,SF_894473,fe80::212:7432:32:3232,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_486503,0.0090000000000145,SF_656549,fe80::212:7459:59:5959,fe80::212:7456:56:5656,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_539705,0.0080000000000381,SF_480445,fe80::212:743a:3a:3a3a,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_907856,0.0049999999999954,SF_320581,fe80::212:742e:2e:2e2e,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_601597,0.0020000000000095,SF_551797,fe80::212:741c:1c:1c1c,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_762587,0.0219999999999913,SF_893720,fe80::212:7438:38:3838,fe80::212:742d:2d:2d2d,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_241826,0.0,SF_766495,fe80::212:741c:1c:1c1c,fe80::212:7444:44:4444,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_834042,0.0009999999999763,SF_344335,fe80::212:7402:2:202,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_866054,0.0010000000000047,SF_528387,fe80::212:7450:50:5050,fe80::212:741e:1e:1e1e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_713089,0.0009999999999763,SF_994605,fe80::212:7436:36:3636,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_420739,0.004000000000019,SF_806833,fe80::212:742d:2d:2d2d,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_298910,0.0010000000000047,SF_178488,fe80::212:741c:1c:1c1c,fe80::212:7432:32:3232,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_445922,0.0049999999999954,SF_103159,fe80::212:7425:25:2525,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_251633,0.0060000000000854,SF_726551,fe80::212:7454:54:5454,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_354905,0.762000000000171,SF_450857,fe80::212:7420:20:2020,fe80::212:7431:31:3131,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_508449,0.0069999999998344,SF_627765,fe80::212:7459:59:5959,fe80::212:743d:3d:3d3d,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_476087,0.0030000000000427,SF_681556,fe80::212:7428:28:2828,fe80::212:7420:20:2020,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_595655,0.0710000000000263,SF_870893,2002:db8::212:745a:5a:5a5a,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_691676,0.0090000000000145,SF_526833,fe80::212:7447:47:4747,fe80::212:741b:1b:1b1b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_452171,0.0090000000000145,SF_458121,fe80::212:7425:25:2525,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_867524,0.0019999999999527,SF_892976,fe80::212:7403:3:303,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_915359,0.004000000000019,SF_433477,fe80::212:741e:1e:1e1e,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_374486,0.0010000000000047,SF_811199,fe80::212:7428:28:2828,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_948292,0.002999999999929,SF_122036,fe80::212:740a:a:a0a,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_972521,0.0060000000000854,SF_882190,fe80::212:7407:7:707,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_276168,0.0020000000000095,SF_418393,fe80::212:7421:21:2121,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_704111,0.0060000000000854,SF_421651,fe80::212:743c:3c:3c3c,fe80::212:7445:45:4545,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_897210,0.0009999999999763,SF_662980,fe80::212:744c:4c:4c4c,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_383097,0.0010000000000047,SF_388136,fe80::212:743d:3d:3d3d,fe80::212:7420:20:2020,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_961789,0.0020000000000095,SF_656490,fe80::212:741b:1b:1b1b,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_982875,0.0010000000000047,SF_758672,fe80::212:743d:3d:3d3d,fe80::212:740c:c:c0c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_179876,0.0039999999999054,SF_269559,fe80::212:742a:2a:2a2a,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_322724,0.0009999999999763,SF_965476,fe80::212:742a:2a:2a2a,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_651852,0.3759999999999763,SF_245765,fe80::212:7423:23:2323,fe80::212:741d:1d:1d1d,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_579274,0.0080000000000381,SF_758166,fe80::212:7457:57:5757,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_850190,0.0019999999999527,SF_476140,fe80::212:744a:4a:4a4a,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_621317,0.0059999999999718,SF_342303,fe80::212:7447:47:4747,ff02::1a,ICMPv6,64,RPL Control (DODAG Information Solicitation),0
PI_976198,0.0009999999999763,SF_461363,fe80::212:741c:1c:1c1c,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_450639,0.0049999999999954,SF_829988,fe80::212:7449:49:4949,fe80::212:7403:3:303,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_536162,0.0010000000000331,SF_550514,fe80::212:7440:40:4040,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_797845,0.0080000000000381,SF_745647,fe80::212:7431:31:3131,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_786763,0.004000000000019,SF_629034,fe80::212:744c:4c:4c4c,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_414380,0.0080000000000381,SF_848141,2002:db8::212:741d:1d:1d1d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_724712,0.0010000000000047,SF_605376,fe80::212:7403:3:303,fe80::212:7413:13:1313,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_257255,0.3020000000000209,SF_184269,fe80::212:7431:31:3131,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_754848,0.0149999999998726,SF_976265,fe80::212:7423:23:2323,fe80::212:7403:3:303,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_571820,0.0089999999997871,SF_957111,2002:db8::212:741b:1b:1b1b,2002:db8::ff:fe00:1,UDP,77,Source port: ultraseek-http  Destination port: rrac,0
PI_504364,0.0069999999998344,SF_334501,2002:db8::212:740f:f:f0f,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_902133,0.004000000000019,SF_538596,fe80::212:743a:3a:3a3a,fe80::212:7456:56:5656,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_977242,0.0049999999998817,SF_315836,fe80::212:7425:25:2525,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_974802,0.0,SF_809147,fe80::212:7454:54:5454,fe80::212:7458:58:5858,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_495204,0.004000000000019,SF_810114,fe80::212:7438:38:3838,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_494079,0.0080000000000381,SF_175348,fe80::212:7425:25:2525,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_846648,0.0060000000000854,SF_809346,fe80::212:7403:3:303,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
